Prop_Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,PropStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleCondition,SalePrice
PRO72,20,RL,69,7510,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,845,GasA,TA,Y,SBrkr,845,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1987,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,,,,0,2007,Normal,127585
PRO146,160,RM,24,2956,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6,5,2004,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,970,GasA,Ex,Y,SBrkr,1709,0,0,2,0,3,1,Gd,7,Maj1,0,,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,,,,0,2006,Normal,133706
PRO1103,20,RL,70,8149,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,1010,GasA,Ex,Y,SBrkr,1134,0,0,1,0,2,1,TA,6,Typ,0,,Attchd,1960,RFn,1,254,TA,TA,Y,0,16,0,0,0,0,,,,0,2007,Family,138293
PRO200,20,RL,76,10668,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Av,1713,GasA,Ex,Y,SBrkr,1713,1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2004,Fin,3,856,TA,TA,Y,0,26,0,0,170,0,,,,0,2009,Normal,277738
PRO1425,20,RL,,10147,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,1024,GasA,TA,Y,SBrkr,1344,1,0,1,0,2,1,TA,6,Min1,1,TA,Detchd,1970,Unf,1,484,TA,TA,Y,316,28,0,0,0,0,,GdWo,,0,2007,Normal,149183
PRO482,20,RL,72,12213,Pave,,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Gd,1792,GasA,Ex,Y,SBrkr,1792,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2003,Fin,3,874,TA,TA,Y,206,49,0,0,0,0,,,,0,2006,Normal,377766
PRO843,80,RL,82,10045,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Gd,1127,GasA,TA,Y,SBrkr,1165,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1966,RFn,2,490,Gd,Gd,Y,0,129,0,0,0,0,,GdPrv,,0,2008,Normal,177138
PRO213,60,FV,72,9676,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,900,GasA,Ex,Y,SBrkr,1852,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2009,RFn,2,644,TA,TA,Y,168,108,0,0,0,0,,,,0,2009,Partial,251019
PRO1408,20,RL,,8719,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,833,GasA,Ex,Y,SBrkr,833,1,0,1,0,3,1,TA,5,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,MnPrv,,0,2009,Normal,113123
PRO1098,120,RL,,4702,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,Gd,TA,No,1074,GasA,Ex,Y,SBrkr,1088,0,0,1,1,2,1,Gd,5,Typ,0,,Attchd,1987,RFn,2,461,TA,TA,Y,0,74,137,0,0,0,,,,0,2007,Normal,174377
PRO957,160,RM,24,2539,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,Gd,TA,No,561,GasA,TA,Y,SBrkr,1229,0,0,1,1,2,1,TA,5,Typ,1,TA,Attchd,1980,Fin,2,462,TA,TA,Y,150,0,0,0,0,0,,GdPrv,,0,2009,Normal,129077
PRO375,60,RL,65,8147,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,847,GasA,Ex,Y,SBrkr,1928,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,,,,0,2007,Normal,219717
PRO712,50,C (all),66,9749,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,Stone,TA,TA,Mn,859,GasA,Gd,Y,SBrkr,1178,0,0,1,0,2,1,TA,7,Typ,0,,Detchd,1964,RFn,1,384,TA,TA,N,68,0,98,0,0,0,,,,0,2010,Abnorml,103975
PRO269,30,RM,71,7019,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,740,GasA,Ex,Y,SBrkr,778,0,0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,1966,Fin,1,924,Ex,Ex,Y,0,25,0,0,0,0,,,,0,2008,Normal,118849
PRO1419,20,RL,71,9318,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,1144,GasA,TA,Y,SBrkr,1144,1,0,1,1,3,1,TA,6,Typ,0,,Detchd,1962,Unf,1,336,TA,TA,Y,0,88,0,0,0,0,,,,0,2008,Normal,124054
PRO1300,20,RL,75,8570,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,1246,GasA,Ex,Y,SBrkr,1246,1,0,1,1,3,1,Gd,6,Typ,0,,Attchd,1959,RFn,1,305,TA,TA,Y,218,0,0,0,0,0,,GdPrv,,0,2010,Normal,158551
PRO828,20,RL,65,8461,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1454,GasA,Ex,Y,SBrkr,1542,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001,RFn,2,527,TA,TA,Y,290,39,0,0,0,0,,,,0,2009,Normal,189186
PRO1056,20,RL,104,12260,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,No,1193,GasA,TA,Y,SBrkr,1523,0,1,2,0,3,1,TA,7,Typ,1,TA,Attchd,1976,Fin,2,478,TA,TA,Y,0,0,0,0,189,0,,MnPrv,,0,2008,Abnorml,178459
PRO158,60,RL,92,12018,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,No,774,GasA,Ex,Y,SBrkr,1968,0,0,2,1,4,1,Ex,8,Typ,1,Gd,BuiltIn,2009,Fin,3,680,TA,TA,Y,0,75,0,0,0,0,,,,0,2010,Partial,271366
PRO1239,20,RL,63,13022,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1141,GasA,Ex,Y,SBrkr,1141,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,2005,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,,,,0,2006,Abnorml,145748
PRO138,90,RL,82,11050,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,1907,GasA,Gd,Y,SBrkr,1959,0,0,3,0,5,2,TA,9,Typ,0,,2Types,1989,Unf,3,766,TA,TA,Y,0,0,0,0,0,0,,,,0,2006,Family,170787
PRO66,60,RL,76,9643,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Av,1143,GasA,Ex,Y,SBrkr,2473,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004,RFn,3,852,TA,TA,Y,192,151,0,0,0,0,,,,0,2007,Normal,319572
PRO981,85,RL,,12710,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Ex,TA,CBlock,TA,TA,Av,944,GasA,Gd,Y,SBrkr,999,1,0,1,0,3,1,Ex,6,Typ,0,,Attchd,1961,RFn,2,588,TA,TA,Y,144,76,0,0,0,0,,,,0,2008,Normal,180439
PRO1282,20,RL,50,8910,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,No,1309,GasA,TA,Y,SBrkr,1339,1,0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1990,Fin,2,484,Gd,Gd,Y,0,58,0,0,90,0,,,,0,2006,Normal,182799
PRO281,60,RL,82,12395,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,Gd,TA,Av,807,GasA,Gd,Y,SBrkr,1982,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1989,Fin,2,575,TA,TA,Y,0,84,0,196,0,0,,,,0,2007,Normal,230364
PRO189,90,RL,64,7324,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,Av,1086,GasA,TA,Y,SBrkr,1224,2,0,0,2,2,2,TA,6,Typ,2,TA,Detchd,1979,Unf,2,528,TA,TA,Y,120,0,0,0,0,0,,,,0,2009,Alloca,158554
PRO728,20,RL,64,7504,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1232,GasA,Ex,Y,SBrkr,1232,1,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2007,RFn,2,632,TA,TA,Y,132,0,0,0,0,0,,,,0,2009,Normal,197845
PRO1060,50,RL,,12448,Pave,,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Mn,854,GasA,TA,Y,SBrkr,1991,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1977,Unf,2,432,TA,Fa,Y,0,0,19,0,0,0,,,,0,2007,Normal,222442
PRO793,60,RL,92,10214,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,Av,1117,GasA,Ex,Y,SBrkr,2013,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997,Unf,2,455,TA,TA,Y,180,130,0,0,0,0,,,,0,2007,Normal,270053
PRO965,60,RL,80,12614,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,817,GasA,Ex,Y,SBrkr,1894,1,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002,Fin,2,510,TA,TA,Y,0,40,0,0,0,0,,,,0,2010,Normal,212727
PRO174,20,RL,80,11545,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,TA,TA,No,1362,GasA,TA,Y,SBrkr,1362,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1961,Unf,2,504,TA,TA,Y,0,20,0,0,0,0,,,,0,2008,Normal,160904
PRO673,20,RL,,11803,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,Gd,TA,No,1208,GasA,TA,Y,SBrkr,1208,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1977,RFn,2,546,TA,TA,Y,198,42,0,0,0,0,,,,0,2006,Normal,168592
PRO1212,50,RL,152,12505,Pave,,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,Wood,Gd,TA,Av,559,GasA,Gd,Y,SBrkr,1752,0,0,2,0,4,1,TA,8,Typ,0,,Basment,1988,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,,,,0,2010,Normal,167881
PRO1117,80,RL,,8817,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,408,GasA,Ex,Y,SBrkr,1419,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2002,Fin,2,527,TA,TA,Y,120,0,0,0,0,0,,,,0,2009,Normal,185872
PRO782,60,RL,65,7979,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,PConc,Gd,TA,No,761,GasA,Ex,Y,SBrkr,1603,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1992,RFn,2,484,TA,TA,Y,0,124,0,0,0,0,,,,0,2006,Normal,179772
PRO1085,60,RL,,12969,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,No,691,GasA,Gd,Y,SBrkr,1498,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1995,Fin,2,409,TA,TA,Y,315,44,0,0,0,0,,,,0,2006,Normal,185656
PRO846,85,RL,,16834,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Gd,1465,GasA,TA,Y,SBrkr,1701,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975,Fin,2,611,TA,TA,Y,0,0,0,0,0,0,,,,0,2007,Normal,171505
PRO437,50,RM,40,5097,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,Fa,TA,No,648,GasA,TA,Y,FuseA,1118,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1990,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,,,,0,2006,Normal,115984
PRO718,20,RL,80,11055,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,No,1176,GasA,Gd,Y,SBrkr,1178,0,1,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1973,Unf,2,439,TA,TA,Y,224,0,0,0,0,0,,MnPrv,,0,2008,Normal,160348
PRO845,50,RM,100,13961,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,Mn,876,GasA,Gd,Y,SBrkr,1416,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949,Unf,3,720,TA,TA,Y,418,0,194,0,0,0,,,,0,2008,Normal,152189
PRO1294,60,RL,78,10850,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,No,832,GasA,TA,Y,SBrkr,1664,0,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1976,RFn,2,528,TA,TA,Y,0,28,0,0,259,0,,GdWo,,0,2006,Normal,164063
PRO143,50,RL,,9432,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,Gable,CompShg,BrkFace,Wd Sdng,TA,Fa,CBlock,TA,TA,No,910,GasA,Fa,Y,SBrkr,1385,0,0,2,0,4,1,TA,6,Typ,0,,Detchd,2000,Unf,2,720,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,2010,Normal,166782
PRO260,20,RM,70,13603,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,TA,TA,PConc,,,,0,GasA,Gd,Y,FuseA,882,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1956,Unf,1,308,TA,TA,Y,0,45,0,0,0,0,,,,0,2008,Normal,100744
PRO1135,60,RL,57,9468,Pave,,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Av,916,GasA,Gd,Y,SBrkr,1600,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997,Fin,2,460,TA,TA,Y,100,38,0,0,0,0,,,,0,2007,Normal,169575
PRO1217,90,RM,68,10237,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,TA,TA,Slab,,,,0,GasA,TA,Y,SBrkr,1902,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,1978,Unf,2,539,TA,TA,Y,0,0,0,0,0,0,,,,0,2010,Normal,112112
PRO1265,120,RH,34,4331,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,1405,GasA,Ex,Y,SBrkr,1337,1,0,2,0,2,1,Gd,5,Typ,0,,Attchd,1998,Fin,2,511,TA,TA,Y,144,68,0,0,0,0,,,,0,2008,Abnorml,182592
PRO585,50,RM,51,6339,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,TA,TA,No,884,GasA,Ex,Y,SBrkr,1573,0,0,1,0,3,1,Gd,6,Typ,0,,Detchd,1935,Unf,1,240,TA,TA,Y,0,0,54,0,120,0,,,,0,2009,Normal,137984
PRO835,20,RL,75,8204,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,1144,GasA,Gd,Y,SBrkr,1144,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1961,Unf,2,456,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,2008,Normal,138592
PRO485,20,RL,,7960,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,TA,Gd,CBlock,TA,TA,No,999,GasA,Gd,Y,SBrkr,999,1,0,1,0,3,1,Gd,6,Typ,0,,Detchd,1963,Unf,1,264,TA,TA,Y,0,132,0,0,0,0,,,,0,2007,Normal,132174
PRO729,90,RL,85,12344,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,1584,GasA,TA,Y,SBrkr,1776,1,0,2,0,4,2,TA,9,Typ,0,,Detchd,1968,Unf,3,888,TA,TA,Y,0,25,0,0,0,0,,,,0,2009,Abnorml,113791
PRO356,20,RL,105,12178,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,PConc,Gd,Gd,No,1200,GasA,Ex,Y,SBrkr,1200,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1995,RFn,2,521,TA,TA,Y,0,26,0,0,0,0,,,,0,2007,Normal,178897
PRO1252,120,RL,,4207,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,PConc,Gd,TA,No,1405,GasA,Ex,Y,SBrkr,1405,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003,RFn,2,478,TA,TA,Y,148,36,0,0,0,0,,,,0,2006,Normal,173762
PRO1243,85,RL,85,10967,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,Gd,1053,GasA,TA,Y,SBrkr,1173,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1974,RFn,2,528,TA,TA,Y,0,120,0,0,0,0,,,,0,2010,Family,172091
PRO625,60,RL,80,11468,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,732,GasA,Gd,Y,SBrkr,1790,1,0,1,2,4,1,TA,8,Min2,1,TA,Attchd,1972,RFn,2,484,TA,TA,Y,148,0,0,0,147,0,,,,0,2006,Normal,164931
PRO1199,20,RL,70,9435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1212,GasA,Ex,Y,SBrkr,1212,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2001,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,,,,0,2009,Normal,182145
PRO279,20,RL,107,15767,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,Gd,2121,GasA,Ex,Y,SBrkr,2121,0,0,2,1,3,1,Ex,8,Typ,1,Ex,Attchd,2007,Fin,3,732,TA,TA,Y,124,98,0,0,142,0,,,,0,2007,Partial,414973
PRO1354,50,RL,56,15997,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,2033,GasA,Ex,Y,SBrkr,3238,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996,Fin,3,666,TA,TA,Y,283,86,0,0,0,0,,,,0,2010,Normal,412228
PRO1124,20,RL,50,10541,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,TA,Ex,CBlock,TA,TA,No,698,GasA,Ex,Y,SBrkr,698,0,1,1,0,2,1,TA,4,Typ,0,,,,,0,0,,,Y,0,200,0,0,0,0,,,,0,2009,Normal,117854
PRO766,20,RL,75,15471,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1498,GasA,Ex,Y,SBrkr,1506,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008,Fin,2,592,TA,TA,Y,0,174,0,0,0,0,,,,0,2008,Partial,268141
PRO1215,85,RL,69,10974,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Av,925,GasA,TA,Y,SBrkr,999,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1962,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,,,,0,2006,Normal,134532
PRO1384,30,RL,,25572,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,TA,TA,No,816,GasA,Ex,Y,SBrkr,1416,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007,Unf,2,576,TA,TA,N,0,0,112,0,0,0,,,,0,2007,Normal,113469
PRO355,50,RL,60,9226,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,TA,TA,CBlock,TA,TA,No,940,GasA,Ex,Y,SBrkr,1595,0,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940,Unf,1,240,TA,TA,Y,0,0,108,0,0,0,,,,0,2006,Normal,143779
